PK,75176,25332,232776,653863,165922.2999999981
CS,1668,265,2494,16152,1590.7000000000005
CO,5828,1585,16334,53483,9423.799999999996
EC,1396,390,2941,9400,2036.0000000000016
ZI,11076,3419,30008,92885,17714.699999999993
SA,20594,4688,44268,186695,26506.400000000103
EZ,5192,1098,8317,41564,5607.499999999998
SU,13307,4051,36311,114546,25463.100000000057
UG,13528,4164,51521,144347,21995.900000000045
OD,8592,3527,31975,78178,24621.00000000005
CY,7618,1206,13327,65792,6302.899999999996
LY,11042,4535,62670,139886,31166.00000000017
GH,13991,3023,22011,107674,15108.800000000005
VE,14039,6501,72764,148235,37859.60000000013
SP,19275,4814,49010,192286,25153.700000000055
NI,51031,15927,129872,370716,93093.39999999899
EI,26492,6343,45994,199710,34474.90000000016
TD,3356,692,4006,19104,3873.7999999999997
HK,4261,984,9727,36621,5051.500000000001
GR,13134,2856,29764,120860,15940.499999999984
ZA,6878,1697,10117,41667,8259.59999999999
WS,1091,200,1189,7046,1033.6
GT,2736,1148,11849,24884,6755.099999999998
GY,1630,481,4736,12527,2777.1
MZ,1163,275,2130,8549,1678.5000000000002
MA,766,140,1436,5856,911.1999999999997
MI,2862,647,4344,20243,3147.3000000000006
WE,4469,1593,8135,24173,10397.099999999991
RB,2121,690,5750,15472,4412.499999999998
PP,2766,748,8109,27264,4685.699999999999
SO,11713,4410,45051,109948,30732.10000000012
CB,6372,1922,15557,50228,10891.099999999982
KS,20976,4797,59610,246617,27229.900000000176
MG,748,107,842,6159,594.6
BR,8826,1759,15738,84737,9669.09999999999
MT,4705,876,6191,32711,4257.600000000002
BM,7039,1798,13516,50006,10901.29999999999
FI,2809,473,3774,22887,2287.3000000000015
NG,1765,552,7410,19516,3356.6999999999975
MR,740,94,1307,7074,487.5999999999999
JO,13219,3719,36684,119451,23449.300000000094
NL,9491,1822,23226,91649,10478.49999999999
NP,8769,1875,20301,95243,10440.799999999997
PM,2552,567,6034,23414,2718.000000000001
KN,13094,3887,59323,174343,20220.60000000009
SN,10591,1850,17049,110734,9418.09999999998
SW,7241,1627,15050,62000,9186.29999999999
TU,38322,10216,93826,315596,55034.90000000004
PE,4739,874,6252,38096,4234.5
CU,8940,1752,16476,83850,8857.200000000003
DR,1959,383,2505,12928,2118.2000000000007
DJ,916,178,1405,6538,1285.7000000000007
ES,2156,332,2916,23348,2098.2000000000007
WZ,966,273,1524,6041,1469.9000000000005
EK,277,40,749,2928,294.29999999999995
CT,7533,2826,39405,97678,20176.4000000001
KG,3080,596,3552,18348,3701.9999999999995
JM,5873,1258,8831,52435,7463.19999999999
DA,4969,1405,13944,45163,8722.699999999992
AL,1669,358,2651,10785,1999.2000000000005
GG,3423,553,4024,19378,2926.3999999999974
TZ,3469,654,4611,21849,3393.9000000000015
QA,6448,1045,12613,61970,5535.099999999998
CI,4634,967,6583,35018,5117.2
VQ,389,98,1052,3092,499.0
PO,3097,635,5333,26531,3540.9999999999995
MV,1216,169,1236,10724,769.8
TX,1415,192,1525,9542,1208.7
HA,4349,611,5123,37283,3350.800000000002
VM,12111,2519,22415,91611,14441.69999999999
BB,1900,279,1833,13988,1353.1000000000001
BT,916,124,900,7487,584.3
KU,5065,872,9453,50235,4293.300000000002
BF,3812,758,4554,24786,4364.300000000001
MO,4914,1210,10983,41250,6669.899999999996
RQ,3918,783,6071,30465,4002.900000000001
NH,236,33,323,1702,142.3
JE,2526,604,4351,19233,2812.700000000001
RO,4911,980,8545,38084,4854.199999999998
RI,2088,495,3031,14119,2738.3000000000025
BP,292,21,125,1973,125.9
TI,2587,594,3768,14751,3580.7000000000003
RW,3691,1144,9813,26605,6526.999999999994
AO,2034,349,3214,14683,1918.7000000000003
AE,13600,2244,20799,117831,11503.599999999988
AR,4731,1014,8419,39020,5314.699999999997
AY,361,52,370,3111,263.1
LG,1475,238,1588,11269,1351.3999999999999
BN,753,156,911,4847,913.8
MJ,388,146,2513,4465,1024.4
BO,4010,694,4249,23214,3707.600000000002
BH,1452,302,2028,13599,2110.0
BD,975,174,1190,7204,733.3
BL,1097,245,1945,8739,1294.8999999999999
OS,1796,382,2693,15283,2269.4000000000024
SL,2420,430,2990,19154,2422.9000000000005
LU,1015,143,1528,9273,758.9
VT,1302,304,4694,17472,1303.6000000000004
PF,9,6,57,65,30.4
GJ,388,80,430,2453,412.4000000000001
IV,957,251,2469,9977,1452.4
CM,2523,744,9975,27335,5044.4999999999945
CF,2178,714,6380,17941,4813.099999999994
PL,8657,1674,17543,87659,9573.399999999985
HO,1344,398,2813,10253,2924.700000000001
GQ,2431,548,4627,21387,2614.2000000000003
CD,2852,930,10370,28951,6170.299999999993
HU,4499,954,7436,35093,5302.899999999993
GL,455,95,827,3588,485.29999999999995
AG,4413,1317,13989,52601,7980.09999999999
LO,1374,263,1297,9614,1421.7
GA,2366,490,3809,15975,2544.000000000002
KV,1239,418,5825,11517,2554.2
ER,1034,380,3555,8477,2580.6000000000004
MK,1604,389,2320,10682,2412.4
FM,2544,565,8221,26920,3000.100000000001
HR,2061,522,4209,16620,2568.300000000001
TO,363,66,791,3520,302.8
IC,1245,292,3625,12036,1468.5000000000005
BC,1570,329,2182,10478,1709.5000000000007
KZ,3200,703,6673,24522,3694.2000000000007
LH,2672,478,3450,21304,2889.7
SE,1003,64,510,8796,462.5
PS,299,65,547,2103,332.0
RM,1366,150,1649,14008,765.4999999999998
LT,124,38,731,1588,192.1
GZ,1089,527,3460,6356,3804.9999999999995
NU,918,204,1664,6799,1003.5
PA,357,73,385,2146,540.5
MD,1258,155,964,8065,821.3999999999997
UY,903,93,788,6653,447.4
LS,199,100,3998,6361,468.2
KT,123,29,353,1170,177.5
NR,623,219,3142,7261,1139.2
BY,685,156,2470,7551,1010.1999999999999
MN,222,31,164,1566,159.10000000000005
UV,591,84,1202,5233,417.0999999999999
EN,1647,151,1084,14578,652.4
TT,236,55,330,1890,356.99999999999994
CJ,435,72,357,2653,396.1
VC,189,31,160,940,222.9
DO,119,17,355,1085,57.6
CG,1094,375,3182,8576,2603.8999999999987
MP,523,69,711,5457,356.59999999999997
YI,66,23,107,354,129.7
BK,2046,972,13670,23982,6490.699999999993
LI,2810,569,4168,18976,2675.2000000000007
TP,70,4,21,442,14.0
GP,43,3,9,333,25.0
GB,374,70,582,3355,422.2
GI,321,80,432,1932,412.9999999999999
SH,11,2,10,74,10.0
GK,218,20,120,1342,107.9
PU,225,49,276,1532,221.4
WI,439,126,651,3568,634.5
ST,161,27,161,1011,132.60000000000002
LA,1054,146,1257,7088,799.1999999999997
KR,132,20,89,852,99.5
NC,75,9,57,434,57.0
SC,227,25,144,1115,113.2
VI,161,23,242,1313,127.5
CN,110,10,44,573,68.5
MH,78,9,57,382,30.5
TN,275,51,384,1548,280.3
CV,112,10,53,914,55.5
AC,253,37,337,1815,188.6
AQ,85,18,103,692,64.2
RE,101,19,89,533,109.8
MF,80,41,398,827,195.5
CW,102,3,30,602,6.0
OC,136,28,362,1178,159.0
AV,138,10,55,772,57.8
AA,67,14,48,430,92.4
FG,73,20,186,907,110.0
AN,35,0,0,174,0
MC,281,30,377,3107,176.70000000000002
MB,33,4,23,368,30.5
NS,259,109,2651,6143,466.6
SV,12,0,0,89,0
FP,110,18,76,438,83.0
PC,10,1,4,56,4.0
TV,67,1,10,572,2.0
RN,5,0,0,24,0
SM,19,4,10,88,15.8
IO,13,3,18,58,13.0
NF,10,0,0,85,0
IM,7,0,0,34,0
FO,24,5,80,227,32.0
PG,39,35,72,96,104.0
TL,1,0,0,10,0
FK,22,1,2,103,10.0
NT,6,0,0,20,0
NE,12,4,66,114,40.0
WQ,4,2,16,24,18.4
