BK,636,240,1519,4992,1307.3999999999999
PG,5,4,22,24,28.8
TN,619,57,507,5673,427.2
GK,93,6,36,622,21.0
PS,194,64,382,1198,284.09999999999997
GB,361,89,966,3282,472.6
KV,1201,350,2798,7869,1973.1000000000001
AQ,46,10,93,297,53.4
NC,90,8,27,563,23.0
VI,97,23,134,941,110.50000000000001
SE,188,24,200,1320,174.7
YI,47,32,115,211,164.0
SV,13,2,13,173,8.0
FG,49,13,77,283,71.5
NS,110,15,120,755,70.5
NH,165,33,283,1326,193.9
CW,54,5,14,306,37.8
LT,115,33,145,646,192.8
FO,17,4,26,140,27.0
MJ,145,27,254,1057,139.9
NF,4,0,0,20,0
AA,217,5,37,4637,24.0
BP,179,30,201,1224,163.9
EK,249,64,453,1472,317.20000000000005
TP,180,18,138,1660,54.2
CV,47,18,115,239,109.5
PU,213,93,419,910,517.1999999999999
IM,18,0,0,202,0
AV,76,13,69,443,72.0
CN,53,8,205,895,56.0
MF,4,2,10,25,8.8
MB,48,9,48,282,36.0
GP,14,0,0,107,0
SC,64,14,98,438,75.5
LS,62,5,34,420,24.4
FP,44,15,99,279,104.4
TK,131,42,142,535,164.0
AN,11,0,0,43,0
PC,23,3,30,144,6.0
SM,22,5,10,100,22.0
NE,9,1,10,58,4.0
PF,21,10,44,80,51.0
HQ,4,0,0,16,0
TL,2,0,0,10,0
TV,19,0,0,161,0
RN,11,3,20,72,13.200000000000001
